  BTCUSD_Yr1  ,  BTCUSD_Yr2  ,  BTCUSD_Yr3  ,  BTCUSD_Yr4  ,  BTCUSD_Yr5  ,  HashPrice_Yr1  ,  HashPrice_Yr2  ,  HashPrice_Yr3  ,  HashPrice_Yr4  ,  HashPrice_Yr5  
"121,204","331,104","516,126","1,136,973","258,467",96,26,28,33,48
"162,902","58,425","364,709","785,961","277,025",105,20,41,27,32
"232,371","216,602","531,151","614,236","280,021",44,33,33,20,37
"209,447","287,820","432,559","608,289","342,707",70,35,31,18,10
"62,340","203,195","428,635","587,707","788,118",77,32,36,11,33
"139,248","240,633","430,238","333,671","758,336",90,35,11,23,32
"202,747","224,893","473,277","843,782","443,171",90,31,42,11,46
"172,048","214,848","412,726","537,482","630,614",41,35,35,16,42
"126,895","325,646","436,753","1,096,524","668,931",96,41,25,20,40
"188,436","174,864","369,715","293,883","483,944",49,38,34,32,37
"208,286","182,889","663,750","645,565","479,308",47,29,12,34,54
"235,663","207,557","506,125","1,234,045","174,952",85,37,40,16,65
"175,418","199,688","721,471","485,848","577,765",34,39,46,24,58
"178,605","322,702","375,787","400,817","1,075,101",52,51,30,22,71
"167,469","99,802","254,397","616,603","534,520",67,5,34,19,31
"125,275","314,843","496,546","667,640","568,865",19,30,48,26,55
"158,819","361,921","428,114","711,625","688,675",48,42,7,31,44
"215,562","312,811","417,768","718,157","610,179",26,13,26,10,39
"132,494","295,124","290,808","1,406,759","435,583",44,38,16,21,38
"79,456","244,640","515,902","897,750","473,103",92,31,38,32,18
"147,883","544,973","557,452","122,905","884,735",55,40,31,7,17
"140,116","184,953","545,443","820,964","593,428",83,48,53,29,46
"147,448","172,345","231,549","718,052","833,166",51,34,49,19,61
"140,265","274,863","269,348","-34,985","354,170",75,15,43,15,48
"153,084","118,581","463,752","777,223","758,958",36,50,33,8,67
"142,112","319,472","541,412","1,043,240","979,000",82,18,36,24,49
"53,219","135,236","296,255","1,246,461","457,237",65,39,40,27,40
"209,223","179,308","369,019","830,625","743,897",92,66,31,12,81
"75,643","194,558","647,908","985,671","588,864",53,46,13,27,46
"173,014","441,679","355,986","334,771","952,972",56,29,29,15,50
"216,854","274,850","561,730","580,222","650,979",117,34,21,22,52
"167,887","359,754","779,615","970,786","618,566",69,31,35,10,47
"144,530","277,666","735,887","437,025","284,135",74,21,35,13,42
"109,609","154,654","1,011,192","825,159","841,260",83,60,38,27,40
"163,848","203,981","364,360","166,323","508,067",67,32,49,22,44
"88,982","363,367","408,151","632,642","291,636",73,39,28,26,69
"113,072","124,512","485,547","903,606","557,832",66,24,27,19,41
"130,901","293,581","430,155","1,164,245","324,337",86,26,34,24,49
"238,579","209,123","527,008","1,266,827","853,641",52,15,16,25,65
"146,045","337,834","561,505","786,025","641,768",75,36,31,23,48
"108,860","363,650","410,546","1,166,901","609,863",70,46,36,31,53
"190,204","406,150","491,464","479,057","531,979",42,38,15,18,53
"151,561","411,621","426,611","743,356","853,102",44,30,35,33,43
"191,264","310,672","114,260","495,806","577,393",63,38,39,19,53
"156,022","396,346","-15,164","439,306","659,339",32,36,56,15,54
"194,095","281,110","466,605","675,152","712,341",66,22,44,19,58
"184,943","184,018","259,658","1,029,552","626,125",75,51,40,25,37
"128,519","391,992","576,087","1,038,885","686,187",22,38,28,23,58
"158,871","332,430","584,018","678,360","428,651",49,46,49,21,19
"220,742","34,219","423,955","731,985","483,204",88,35,16,20,43
"141,051","194,508","298,264","751,473","530,450",42,56,53,23,78
"142,116","228,870","527,302","413,889","778,284",65,13,43,9,62
"222,179","277,826","486,000","740,045","607,991",59,25,34,29,51
"102,099","381,355","376,885","734,438","432,709",77,41,46,19,40
"26,542","167,651","486,974","1,205,661","669,154",27,32,17,14,37
"125,183","328,249","485,887","725,217","433,023",64,36,31,18,26
"129,789","271,358","490,300","369,759","388,701",53,41,44,21,42
"181,849","150,155","492,149","432,253","616,480",59,27,43,12,71
"101,582","273,173","335,566","913,816","545,451",76,38,24,27,43
"142,505","315,030","582,995","571,374","446,092",70,30,30,12,32
"149,578","243,515","482,243","862,159","810,187",89,66,22,16,36
"197,165","354,595","327,838","182,084","798,104",40,27,34,23,58
"98,287","125,780","651,271","1,213,474","145,942",105,45,32,36,68
"166,635","197,481","220,242","237,142","302,956",24,58,48,18,38
"124,436","245,215","458,611","538,924","617,006",113,48,34,15,44
"106,435","415,973","391,175","939,816","518,694",57,26,47,14,47
"125,239","336,066","578,334","323,937","780,574",95,39,35,29,46
"124,315","113,357","416,845","1,034,714","683,542",70,64,38,21,53
"169,955","318,572","866,626","500,756","1,043,615",75,38,30,27,47
"109,678","265,934","420,554","522,006","681,732",50,34,18,24,39
"98,269","414,788","384,133","429,251","1,176,796",97,25,23,4,61
"233,115","215,409","378,819","856,822","607,119",58,6,43,18,26
"196,437","235,351","617,596","660,506","1,022,095",86,40,30,21,37
"192,315","290,326","393,492","437,710","783,174",52,60,35,19,44
"178,361","319,331","318,959","872,672","562,191",58,44,34,24,25
"148,913","486,028","386,860","1,058,710","695,439",97,38,22,28,44
"155,023","194,589","564,167","642,391","733,082",44,35,29,11,60
"146,186","436,000","613,564","496,671","958,065",70,33,27,17,67
"86,316","292,468","552,240","518,850","976,356",39,27,28,39,37
"125,626","369,229","297,268","951,814","792,073",112,50,38,23,41
"193,874","179,561","799,554","1,021,251","797,974",66,41,36,31,35
"113,993","167,896","428,766","662,937","941,501",65,19,32,37,73
"121,964","175,330","397,797","964,929","318,055",47,38,29,25,22
"59,248","487,264","205,658","785,133","497,308",86,47,20,11,58
"134,746","277,266","641,101","435,775","757,592",81,26,44,18,55
"184,036","245,871","700,803","614,021","469,669",65,44,45,14,23
"123,861","283,077","466,102","619,009","320,692",89,44,45,20,12
"79,067","217,625","698,475","170,221","607,407",77,11,46,20,70
"117,864","491,162","624,361","891,231","381,384",45,57,10,23,26
"194,865","209,919","187,749","785,780","604,199",79,41,28,28,41
"148,169","188,299","541,016","558,186","518,377",41,23,40,22,57
"179,133","363,683","344,905","412,344","847,425",29,50,32,24,50
"88,710","221,978","452,816","996,113","493,966",49,23,29,13,44
"245,616","251,422","495,851","1,204,271","859,066",61,41,20,12,48
"76,350","274,205","240,473","866,593","924,097",84,48,36,21,56
"71,681","406,098","266,956","794,879","374,372",43,30,37,23,33
"126,493","215,238","622,797","1,193,779","551,697",71,21,50,19,43
"150,869","345,891","224,230","803,109","789,000",75,56,33,19,35
"118,831","270,885","364,769","772,173","343,988",60,42,27,11,51
"201,601","254,129","442,673","708,078","641,330",92,27,49,27,50
"181,868","261,697","363,426","346,156","285,599",25,20,36,28,28
"217,658","302,632","558,834","1,052,626","611,950",43,53,61,24,33
"228,676","216,761","315,382","916,254","617,309",52,33,25,13,42
"69,140","450,613","376,637","402,579","723,812",69,45,49,8,56
"126,559","109,110","434,818","805,882","1,064,822",57,26,35,34,45
"185,851","282,500","378,102","627,903","761,703",26,28,33,31,56
"195,262","331,335","342,614","1,201,195","448,556",17,23,45,11,75
"239,208","224,142","456,859","309,835","738,200",60,12,51,21,54
"136,610","323,990","577,925","738,478","634,568",89,35,21,20,54
"235,358","320,158","455,235","979,862","590,535",82,58,15,16,72
"158,018","230,625","395,022","780,436","606,954",59,52,40,26,53
"221,931","321,369","310,955","773,688","360,116",73,46,38,39,38
"171,276","326,251","539,081","853,709","531,738",83,26,32,11,62
"208,227","300,088","249,406","518,112","617,288",97,31,16,27,33
"208,405","133,688","374,602","540,953","518,790",92,24,37,28,32
"223,317","253,365","572,308","385,313","523,756",42,30,27,23,49
"95,211","343,245","306,463","609,649","803,700",42,22,36,24,22
"116,948","252,087","296,612","693,508","867,987",52,49,34,30,30
"172,924","333,321","476,084","542,046","732,551",35,50,41,37,75
"198,018","260,503","687,260","1,084,273","958,898",81,42,33,15,63
"55,482","281,469","491,986","573,174","808,477",45,24,35,30,8
"117,522","362,944","767,673","873,132","643,859",57,33,25,21,42
"145,338","373,885","637,969","653,158","649,964",84,42,44,8,59
"199,359","260,398","439,434","733,629","839,955",62,34,63,14,63
"203,805","361,425","587,842","371,005","594,469",88,18,26,14,53
"264,913","301,871","197,104","721,944","390,809",42,46,24,21,65
"219,965","335,942","463,392","901,789","282,826",63,34,41,20,36
"139,900","283,552","373,143","664,582","541,211",97,51,33,11,81
"107,335","173,998","516,139","775,409","913,181",92,41,48,17,33
"223,262","255,296","664,161","1,004,206","550,102",51,53,21,29,77
"132,608","318,561","659,851","797,194","575,037",78,19,48,29,58
"140,193","380,286","689,589","950,224","278,679",56,44,51,19,27
"67,853","300,205","421,916","694,300","708,234",43,25,28,20,30
"204,878","171,962","345,099","441,862","616,026",24,37,56,12,52
"116,532","222,293","61,516","967,582","487,441",54,40,31,14,78
"119,207","182,682","292,759","771,560","290,601",39,59,32,10,65
"77,884","262,030","607,535","1,278,497","886,104",92,41,14,31,73
"104,329","257,188","561,321","839,708","724,365",26,28,31,20,24
"141,510","195,568","434,744","1,049,027","786,583",62,34,28,4,22
"223,053","59,158","606,135","491,646","608,400",85,48,37,23,61
"54,611","360,991","496,787","420,829","993,240",55,22,17,21,72
"269,026","369,033","582,565","990,091","640,851",66,24,25,46,47
"241,849","237,822","903,776","1,393,619","459,931",112,39,21,8,21
"106,314","353,763","464,478","1,082,246","841,680",85,73,14,16,78
"122,314","388,323","532,035","1,058,627","825,582",92,32,46,18,40
"102,390","176,172","510,032","824,093","488,577",71,33,33,19,66
"131,596","109,962","477,707","798,095","709,586",41,35,18,16,66
"164,709","228,073","327,929","755,473","570,700",72,46,40,23,48
"187,764","107,968","658,694","789,301","813,794",83,39,42,11,55
"182,851","187,359","583,720","141,725","643,418",39,40,52,29,59
"155,949","245,993","333,543","975,845","320,468",64,53,26,21,74
"195,759","222,364","318,201","1,093,238","465,840",100,64,17,28,44
"248,668","171,464","602,163","626,509","380,586",65,28,45,29,36
"156,211","414,428","469,191","437,884","338,479",58,44,45,23,37
"188,744","233,831","760,524","772,444","400,088",76,48,28,14,32
"262,432","273,838","416,309","766,552","592,791",86,19,27,20,57
"179,759","343,215","310,565","1,370,103","279,040",52,29,30,28,59
"220,583","294,605","832,589","701,305","580,059",76,41,26,17,61
"123,690","295,668","614,469","998,050","469,956",80,27,50,12,60
"209,922","184,630","345,666","311,653","743,564",85,31,39,11,49
"158,076","62,294","532,653","594,457","538,102",62,60,9,19,27
"161,802","282,081","110,497","760,166","630,138",86,26,25,19,46
"156,191","261,717","266,906","486,483","587,445",47,27,53,21,39
"207,662","316,366","692,641","791,962","590,157",31,35,47,33,-8
"200,862","294,696","510,233","967,619","640,970",104,30,29,28,56
"150,842","246,302","340,993","876,927","544,440",80,38,36,21,61
"227,632","342,615","168,422","852,543","1,063,814",65,15,34,30,69
"179,961","342,967","428,145","984,422","859,999",74,35,32,34,55
"149,343","284,665","460,900","1,103,449","732,916",72,47,41,21,87
"24,316","226,619","542,273","825,260","594,451",34,51,29,20,58
"116,715","350,576","555,785","969,447","718,666",101,25,39,21,51
"211,584","199,890","515,274","990,741","505,603",88,20,35,28,33
"105,787","416,478","580,238","983,458","928,245",71,44,30,24,20
"181,180","270,798","871,488","683,201","455,773",94,32,64,21,50
"227,355","185,963","179,813","998,007","911,345",133,40,30,15,69
"170,580","148,733","249,212","668,318","543,090",59,31,28,24,36
"77,370","328,101","360,591","964,073","704,237",50,38,20,23,51
"125,234","186,267","463,682","877,587","544,709",110,19,48,13,79
"140,871","418,841","468,489","997,346","349,881",66,39,18,20,63
"298,193","486,531","386,423","831,522","776,943",35,35,36,16,45
"186,652","210,609","647,218","802,524","224,945",68,49,33,5,52
"162,538","209,261","464,794","1,603,191","809,212",90,58,3,31,65
"122,868","194,684","441,892","827,564","185,839",73,53,55,30,50
"208,082","244,244","444,026","92,365","813,433",65,18,29,16,68
"194,664","196,998","552,385","212,015","697,289",71,31,24,24,58
"196,175","415,215","583,377","628,857","519,970",71,43,51,17,36
"237,227","293,185","557,740","608,600","490,748",39,46,25,28,71
"85,853","454,898","475,484","494,807","593,150",71,34,44,23,54
"194,376","328,433","431,236","786,579","390,470",72,60,34,22,45
"226,693","330,683","577,679","602,230","624,443",32,44,42,18,67
"154,666","221,699","489,527","617,369","652,180",102,11,34,13,25
"153,886","273,738","452,552","666,333","243,069",77,40,7,22,32
"161,636","314,037","375,810","696,167","491,327",67,53,19,17,35
"194,089","273,124","496,261","1,129,057","533,858",79,43,29,24,38
"89,377","59,416","656,123","743,366","711,878",43,33,35,18,57
"72,470","279,308","472,668","537,221","593,380",110,35,41,17,39
"146,435","355,835","502,279","573,930","862,239",59,26,21,25,42
"241,112","137,820","677,116","944,514","436,052",77,67,28,27,28
"226,200","213,909","438,599","1,088,571","797,641",91,35,8,19,74
"78,719","244,150","363,495","559,637","308,765",72,55,35,18,36
"74,331","272,309","528,181","589,486","577,820",51,26,32,26,35
"160,091","150,865","586,968","813,921","778,465",78,48,48,15,31
"217,768","259,901","524,483","1,090,723","625,269",57,28,27,28,45
"161,092","164,844","400,194","402,047","308,691",128,39,35,25,40
"266,494","294,296","553,613","686,427","661,678",76,26,22,24,34
"210,859","264,436","369,495","815,411","439,956",41,29,33,17,38
"134,286","234,720","333,569","555,755","830,926",79,35,40,12,43
"145,425","371,291","341,350","689,223","575,287",99,32,24,26,30
"125,991","155,710","789,243","737,295","1,003,301",80,25,35,26,54
"131,512","329,536","418,334","407,996","596,931",61,52,27,26,32
"65,655","251,025","540,319","517,686","620,838",58,26,50,30,69
"223,810","448,814","551,850","208,491","513,235",86,44,27,19,75
"107,221","271,885","133,872","812,957","353,330",108,34,18,32,36
"166,444","281,944","464,453","601,752","890,450",87,33,26,23,40
"183,965","218,571","583,066","562,120","928,481",89,41,8,18,57
"211,753","317,151","313,000","413,307","480,141",21,57,40,29,52
"179,041","106,352","385,280","837,519","692,523",51,30,39,25,53
"58,796","189,452","529,094","615,751","536,578",70,41,38,12,48
"172,515","246,610","499,979","952,535","301,810",44,24,55,16,95
"221,753","276,050","411,269","424,089","676,710",50,15,35,24,58
"89,450","272,506","391,626","357,464","485,504",39,35,44,25,83
"145,765","87,306","639,664","443,777","495,072",28,41,53,23,45
"132,720","235,380","307,602","886,827","801,566",81,48,31,25,31
"119,835","149,878","636,479","570,604","735,158",36,38,27,20,62
"141,610","264,225","553,218","636,764","502,874",71,31,14,26,46
"179,835","266,322","318,032","770,588","371,885",63,45,37,30,98
"104,971","323,226","218,563","1,350,795","345,479",67,34,30,20,45
"156,806","296,631","436,885","533,304","319,608",65,48,14,24,39
"75,685","358,487","413,500","814,619","373,414",98,49,15,14,22
"88,910","415,459","199,294","479,772","462,246",80,40,28,15,34
"168,378","180,435","332,341","699,671","787,478",109,35,59,16,42
"120,066","360,394","345,534","613,160","583,266",67,28,33,33,32
"129,149","223,916","355,611","862,312","858,698",82,36,15,23,40
"160,451","245,937","652,916","846,583","636,149",49,31,48,23,25
"94,344","225,439","546,745","952,028","406,634",103,41,32,6,40
"126,881","195,224","333,186","768,446","588,279",50,42,28,30,39
"286,947","215,349","681,430","495,609","699,102",48,53,30,32,47
"73,209","120,019","544,737","867,073","520,953",23,73,43,28,31
"177,293","238,433","464,707","444,429","1,113,083",97,16,28,34,73
"242,273","218,327","509,141","916,829","574,273",55,43,28,23,52
"171,044","441,396","405,840","536,372","819,948",108,28,53,27,51
"255,479","286,936","511,770","777,324","157,233",64,31,36,16,54
"52,069","206,875","455,847","568,340","656,255",67,51,29,24,59
"222,489","266,151","363,781","521,564","351,394",36,23,16,23,24
"36,996","194,687","467,599","879,454","785,639",54,13,26,24,63
"190,557","227,398","535,234","734,561","166,798",46,39,40,17,40
"65,608","266,379","495,330","733,920","602,106",95,34,11,12,20
"168,863","206,368","615,814","497,055","564,660",93,-5,43,19,21
"125,552","208,166","237,535","893,246","354,111",84,50,43,28,41
